Date,Semester,Meeting Type,Appointment Start Time,Appointment End Time,Scheduled Duration in Minutes,Actual Duration in Minutes,Provider,Appointment Type,Appointment Location Name,Appointment Location Type,Reason,Attended Session,Gender,Race/Ethnicity,First Generation Student,Class Level,Term GPA,Primary Major,College,Services
2025-12-03,F25,Scheduled,11:30:00,12:00:00,30,51.5,Coach E,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Female,WH,No,Junior,3.5 - 4.0,MECH_BS,College of Engineering,Learning Center Academic Coaching
2025-10-15,F25,Scheduled,09:30:00,10:00:00,30,44.7,Coach P,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Test-taking and test anxiety,yes,Female,WH,No,Freshman,2.5 - 2.99,MGMT_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-10-31,F25,Scheduled,12:30:00,13:00:00,30,43.1,Coach Q,Learning Center Academic Coaching,Zoom,ONLINE,Exam preparation,yes,Male,BL WH,No,Junior,2.0 - 2.49,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-12-10,F25,Scheduled,13:30:00,14:00:00,30,52.3,Coach O,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Note-taking,yes,Female,WH,No,Sophomore,3.0 - 3.49,PRE_NURSE,College of Health Sciences,Learning Center Academic Coaching
2025-10-13,F25,Scheduled,09:30:00,10:00:00,30,41.4,Coach F,Learning Center Academic Coaching,Zoom,ONLINE,Overcoming procrastination,yes,Female,WH,Yes,Sophomore,2.5 - 2.99,MECH_BS,College of Engineering,Learning Center Academic Coaching
2025-11-14,F25,Scheduled,13:00:00,13:30:00,30,46.4,Coach J,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Overcoming procrastination,yes,Female,WH,No,Sophomore,3.0 - 3.49,CPEG_BS,College of Engineering,Learning Center Academic Coaching
2025-12-10,F25,Scheduled,16:00:00,16:30:00,30,,Coach K,Learning Center Academic Coaching,Student Success Center Main Floor,ELSEWHERE,Time management,no,Female,HI,No,Freshman,3.0 - 3.49,MGMT_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-11-16,F25,Scheduled,10:00:00,10:30:00,30,,Coach C,Learning Center Academic Coaching,Zoom,ONLINE,Exam preparation,Cancelled,Male,WH,Yes,Sophomore,2.5 - 2.99,PRE_VET,College of Veterinary Medicine,Learning Center Academic Coaching
2025-09-13,F25,Scheduled,08:00:00,08:30:00,30,46.9,Coach F,Learning Center Academic Coaching,Learning Center 100,OFFICE,Memory techniques,yes,Male,WH,No,Sophomore,3.0 - 3.49,AGHG_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-11-19,F25,Scheduled,16:00:00,16:30:00,30,56.0,Coach C,Academic Coaching: Level II,Student Success Center,OFFICE,Building good study habits,yes,Female,WH,No,Senior,3.0 - 3.49,HLTHSC_BHS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-18,F25,Scheduled,09:00:00,09:30:00,30,,Coach J,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Overcoming procrastination,Cancelled,Male,WH,Yes,Freshman,2.0 - 2.49,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2025-09-12,F25,Scheduled,14:00:00,14:30:00,30,,Coach C,Learning Center Academic Coaching,Student Success Center,OFFICE,Exam preparation,Cancelled,Female,WH,No,Junior,2.0 - 2.49,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2025-10-27,F25,Scheduled,08:30:00,09:00:00,30,,Coach J,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Time management,Cancelled,Female,HI,No,Sophomore,3.0 - 3.49,SPED_BS,College of Education and Human Development,Learning Center Academic Coaching
2025-08-21,F25,Scheduled,12:30:00,13:00:00,30,52.9,Coach H,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Male,WH,No,Freshman,2.5 - 2.99,BRDJ_BS,School of Journalism,Learning Center Academic Coaching
2025-09-28,F25,Scheduled,12:30:00,13:00:00,30,60.4,Coach A,Academic Coaching: Level II,SSC M124,ELSEWHERE,Overcoming procrastination,yes,Female,WH,No,Sophomore,3.0 - 3.49,HLTHSC_BHS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-28,F25,Scheduled,12:00:00,12:30:00,30,,Coach C,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,no,Female,BL WH,No,Freshman,3.5 - 4.0,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2025-10-12,F25,Scheduled,10:30:00,11:00:00,30,37.2,Coach E,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,BL WH,No,Senior,3.0 - 3.49,POLS_BA,College of Arts and Science,Learning Center Academic Coaching
2025-11-24,F25,Scheduled,09:00:00,09:30:00,30,48.8,Coach A,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Test-taking and test anxiety,yes,Male,HI WH,No,Senior,3.0 - 3.49,UNDEC,Undecided / Other,Learning Center Academic Coaching
2025-09-15,F25,Scheduled,08:00:00,08:30:00,30,,Coach C,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Exam preparation,Cancelled,Male,WH,No,Freshman,2.5 - 2.99,SPED_BS,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-10-28,F25,Scheduled,16:00:00,16:30:00,30,35.9,Coach G,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Male,BL WH,No,Sophomore,3.0 - 3.49,UNDEC_BUS,Trulaske College of Business,Learning Center Academic Coaching
2025-08-31,F25,Scheduled,08:00:00,08:30:00,30,44.3,Coach A,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,No,Freshman,2.5 - 2.99,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2025-09-13,F25,Scheduled,09:30:00,10:00:00,30,43.9,Coach Q,Learning Center Academic Coaching,Zoom,ONLINE,Memory techniques,yes,Female,WH,No,Freshman,2.5 - 2.99,UNDEC_BUS,Trulaske College of Business,Learning Center Academic Coaching
2025-09-25,F25,Scheduled,09:30:00,10:00:00,30,71.8,Coach A,Academic Coaching: Level II,Student Success Center 100,OFFICE,Note-taking,yes,Female,WH,No,Junior,2.5 - 2.99,UNDEC_BUS,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-10-21,F25,Scheduled,15:30:00,16:00:00,30,66.3,Coach A,Academic Coaching: Level II,Student Success Center,OFFICE,Building good study habits,yes,Male,BL,No,Senior,3.0 - 3.49,HLTHSC_BHS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-12-09,F25,Scheduled,11:30:00,12:00:00,30,,Coach Q,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Test-taking and test anxiety,Cancelled,Female,AI WH,No,Freshman,2.5 - 2.99,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2025-12-10,F25,Scheduled,16:30:00,17:00:00,30,,Coach K,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,no,Male,WH,No,Sophomore,2.0 - 2.49,CVEN_BSCIE,College of Engineering,Learning Center Academic Coaching
2025-09-06,F25,Scheduled,13:30:00,14:00:00,30,43.8,Coach B,Learning Center Academic Coaching,Zoom,ONLINE,Self-care and wellness,yes,Male,WH,No,Senior,2.0 - 2.49,INEG_BS,College of Engineering,Learning Center Academic Coaching
2025-12-02,F25,Scheduled,11:30:00,12:00:00,30,69.4,Coach Q,Academic Coaching: Level II,Student Success Center,OFFICE,Building good study habits,yes,Female,WH,No,Freshman,3.0 - 3.49,ANSCI_BS,College of Veterinary Medicine,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-08-25,F25,Scheduled,13:30:00,14:00:00,30,,Coach R,Learning Center: First Level II Academic Coaching Appointment,Student Success Center Main Floor,ELSEWHERE,How to use technology effectively,Cancelled,Female,HI WH,No,Freshman,3.5 - 4.0,PLSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-24,F25,Scheduled,11:00:00,11:30:00,30,74.5,Coach E,Academic Coaching: Level II,Learning Center 100,OFFICE,Building good study habits,yes,Male,HI WH,Yes,Freshman,2.5 - 2.99,HLTH_BS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-02,F25,Scheduled,14:30:00,15:00:00,30,49.0,Coach I,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Overcoming procrastination,yes,Female,WH,No,Junior,2.5 - 2.99,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-10-16,F25,Scheduled,08:00:00,08:30:00,30,,Coach F,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,Cancelled,Male,BL,No,Junior,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2025-12-12,F25,Scheduled,09:30:00,10:00:00,30,44.1,Coach I,Learning Center Academic Coaching,Learning Center 100,OFFICE,Building good study habits,yes,Female,WH,Yes,Sophomore,2.5 - 2.99,MECH_BS,College of Engineering,Learning Center Academic Coaching
2025-11-28,F25,Scheduled,14:30:00,15:00:00,30,32.2,Coach O,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Female,WH,Yes,Senior,3.0 - 3.49,MGMT_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-09-11,F25,Scheduled,10:00:00,10:30:00,30,52.4,Coach E,Academic Coaching: Level II,Student Success Center,OFFICE,Self-care and wellness,yes,Female,WH,Yes,Junior,3.0 - 3.49,AGHG_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-28,F25,Scheduled,16:00:00,16:30:00,30,41.3,Coach I,Learning Center Academic Coaching,Zoom,ONLINE,Memory techniques,yes,Male,WH,No,Senior,2.0 - 2.49,INEG_BS,College of Engineering,Learning Center Academic Coaching
2025-11-05,F25,Scheduled,09:30:00,10:00:00,30,,Coach L,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Other: please describe in comments,no,Female,WH,Yes,Junior,2.0 - 2.49,FSHN_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-10-11,F25,Scheduled,15:00:00,15:30:00,30,38.5,Coach G,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,Yes,Junior,2.5 - 2.99,MKTG_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-09-17,F25,Scheduled,16:00:00,16:30:00,30,,Coach A,Academic Coaching: Level II,Student Success Center 100,OFFICE,Time management,Cancelled,Female,AS,No,Senior,3.0 - 3.49,INEG_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-12-11,F25,Scheduled,12:30:00,13:00:00,30,42.3,Coach J,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Male,BL,No,Sophomore,3.0 - 3.49,SPED_BS,College of Education and Human Development,Learning Center Academic Coaching
2025-10-08,F25,Scheduled,11:00:00,11:30:00,30,,Coach E,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Overcoming procrastination,Cancelled,Female,HI WH,Yes,Freshman,2.0 - 2.49,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2025-09-20,F25,Scheduled,13:30:00,14:00:00,30,44.5,Coach A,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Male,BL,No,Sophomore,Under 2.0,MECH_BS,College of Engineering,Learning Center Academic Coaching
2025-10-13,F25,Scheduled,10:00:00,10:30:00,30,66.8,Coach J,Academic Coaching: Level II,Student Success Center 100,OFFICE,Note-taking,yes,Female,WH,No,Junior,3.0 - 3.49,ANSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-02,F25,Scheduled,09:30:00,10:00:00,30,61.4,Coach D,Academic Coaching: Level II,Student Success Center,OFFICE,Self-care and wellness,yes,Female,AS WH,No,Freshman,2.0 - 2.49,CHME_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-08,F25,Scheduled,14:00:00,14:30:00,30,66.4,Coach L,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Time management,yes,Female,WH,No,Freshman,3.5 - 4.0,CPEG_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-20,F25,Scheduled,10:30:00,11:00:00,30,44.6,Coach F,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Time management,yes,Female,HI WH,No,Sophomore,3.5 - 4.0,POLS_BA,College of Arts and Science,Learning Center Academic Coaching
2025-12-04,F25,Scheduled,11:30:00,12:00:00,30,,Coach E,Academic Coaching: Level II,SSC 100,ELSEWHERE,Setting goals,no,Female,WH,No,Junior,3.5 - 4.0,MECH_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-06,F25,Scheduled,13:30:00,14:00:00,30,,Coach R,Learning Center Academic Coaching,Zoom,ONLINE,Note-taking,Cancelled,Female,WH,No,Senior,2.5 - 2.99,MATH_BS,College of Arts and Science,Learning Center Academic Coaching
2025-08-18,F25,Scheduled,09:00:00,09:30:00,30,44.2,Coach H,Academic Coaching: Level II,Learning Center 100,OFFICE,Test-taking and test anxiety,yes,Male,WH,Yes,Sophomore,Under 2.0,PLSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-15,F25,Scheduled,16:30:00,17:00:00,30,35.5,Coach L,Learning Center Academic Coaching,Learning Center 100,OFFICE,Overcoming procrastination,yes,Male,WH,No,Junior,Under 2.0,CHME_BS,College of Engineering,Learning Center Academic Coaching
2025-11-19,F25,Scheduled,15:00:00,15:30:00,30,,Coach D,Learning Center Academic Coaching,Zoom,ONLINE,Exam preparation,Cancelled,Female,AS,No,Junior,3.5 - 4.0,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2025-09-28,F25,Scheduled,15:00:00,15:30:00,30,,Coach R,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Building good study habits,Cancelled,Male,HI WH,No,Freshman,2.0 - 2.49,CVEN_BSCIE,College of Engineering,Learning Center Academic Coaching
2025-10-09,F25,Scheduled,13:00:00,13:30:00,30,,Coach G,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,Cancelled,Male,WH,No,Sophomore,Under 2.0,INEG_BS,College of Engineering,Learning Center Academic Coaching
2025-11-22,F25,Scheduled,08:00:00,08:30:00,30,,Coach C,Academic Coaching: Level II,Zoom,ONLINE,Exam preparation,Cancelled,Male,WH,No,Senior,2.5 - 2.99,HLTHSC_BHS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-10-16,F25,Scheduled,08:00:00,08:30:00,30,,Coach J,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Setting goals,Cancelled,Female,WH,No,Sophomore,Under 2.0,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2025-09-29,F25,Scheduled,09:30:00,10:00:00,30,60.7,Coach L,Academic Coaching: Level II,Zoom,ONLINE,Building good study habits,yes,Male,WH,No,Senior,2.5 - 2.99,UNDEC_BUS,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-24,F25,Scheduled,10:00:00,10:30:00,30,33.1,Coach R,Learning Center Academic Coaching,Zoom,ONLINE,Self-care and wellness,yes,Female,WH,Yes,Sophomore,2.0 - 2.49,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2025-10-17,F25,Scheduled,13:00:00,13:30:00,30,49.4,Coach F,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Male,WH,Yes,Senior,2.5 - 2.99,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2025-11-17,F25,Scheduled,09:30:00,10:00:00,30,,Coach B,Learning Center: First Level II Academic Coaching Appointment,SSC 100,ELSEWHERE,Exam preparation,Cancelled,Male,WH,No,Junior,3.0 - 3.49,PRE_VET,College of Veterinary Medicine,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-10-31,F25,Scheduled,10:00:00,10:30:00,30,57.8,Coach C,Learning Center Academic Coaching,Zoom,ONLINE,Setting goals,yes,Female,WH,Yes,Junior,2.5 - 2.99,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2025-10-11,F25,Scheduled,12:30:00,13:00:00,30,55.0,Coach J,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,No,Freshman,2.5 - 2.99,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2025-08-31,F25,Scheduled,10:30:00,11:00:00,30,42.1,Coach H,Learning Center Academic Coaching,SSC 100,ELSEWHERE,Time management,yes,Female,WH,No,Freshman,3.0 - 3.49,INEG_BS,College of Engineering,Learning Center Academic Coaching
2025-12-05,F25,Scheduled,12:30:00,13:00:00,30,,Coach G,Learning Center: First Level II Academic Coaching Appointment,Student Success Center,OFFICE,Note-taking,Cancelled,Female,HI WH,No,Sophomore,2.0 - 2.49,KINES_BS,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-07,F25,Scheduled,11:30:00,12:00:00,30,75.4,Coach J,Academic Coaching: Level II,Zoom,ONLINE,Setting goals,yes,Female,WH,No,Junior,2.5 - 2.99,EXPLR_BS,Undecided / Other,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-09-14,F25,Scheduled,15:00:00,15:30:00,30,,Coach I,Academic Coaching: Level II,Learning Center 100,OFFICE,Note-taking,no,Female,BL,No,Freshman,3.0 - 3.49,MECH_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-10-28,F25,Scheduled,09:00:00,09:30:00,30,63.3,Coach A,Academic Coaching: Level II,Zoom,ONLINE,Time management,yes,Male,WH,No,Freshman,3.0 - 3.49,ECED_BSED,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-11-17,F25,Scheduled,15:00:00,15:30:00,30,41.0,Coach M,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,yes,Female,BL WH,Yes,Freshman,2.5 - 2.99,FSHN_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-12-02,F25,Scheduled,16:30:00,17:00:00,30,,Coach Q,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Overcoming procrastination,Cancelled,Male,WH,No,Junior,3.5 - 4.0,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
